CMPD_CHEMBLID	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	STANDARD_TYPE	STANDARD_VALUE	STANDARD_UNITS
CHEMBL205286	487.45	5.55	132.36	1	CCc1nc(N)nc(N)c1c2ccc(NCc3cc(F)c(c(F)c3)S(=O)(=O)C(F)(F)F)cc2	IC50	690	nM
CHEMBL3581032	556.66	5.55	97.71	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6ccncc6)cc1	IC50	828	nM
CHEMBL241775	601.74	5.56	112.65	2	COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@@H](Cc5c[nH]c6ccccc56)NC(=O)[C@H]7CCCNC7)cc1	IC50	10	nM
CHEMBL392593	562.7	5.56	96.86	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)[C@H]6CCCCN6)cc1	IC50	11	nM
CHEMBL392805	562.7	5.56	96.86	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)[C@@H]6CCCCN6)cc1	IC50	23	nM
CHEMBL414930	595.69	5.56	113.51	2	COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@H](NC(=O)Cc5ccncc5)c6c[nH]c7ccccc67)cc1	IC50	76	nM
CHEMBL2113322	571.71	5.57	103.41	2	O=C(N[C@H](Cc1c[nH]c2ccccc12)c3nnc(CCc4c[nH]c5ccccc45)n3Cc6ccccc6)C7CCCNC7	IC50	13	nM
CHEMBL368247	430.33	5.57	58.37	1	Cc1onc(c1C(=O)Nc2ccc(cc2)N3CCCCC3)c4c(Cl)cccc4Cl	IC50	10000	nM
CHEMBL363995	529.46	5.58	78.68	2	CCN(CC)c1ccc(NC(=O)c2c(CCN3CCCCC3=O)onc2c4c(Cl)cccc4Cl)cc1	IC50	8	nM
CHEMBL363995	529.46	5.58	78.68	2	CCN(CC)c1ccc(NC(=O)c2c(CCN3CCCCC3=O)onc2c4c(Cl)cccc4Cl)cc1	IC50	8	nM
CHEMBL363995	529.46	5.58	78.68	2	CCN(CC)c1ccc(NC(=O)c2c(CCN3CCCCC3=O)onc2c4c(Cl)cccc4Cl)cc1	IC50	9	nM
CHEMBL222835	619.76	5.6	135.87	2	COc1ccc(Cn2c(CCCc3c[nH]c4ccccc34)nnc2[C@@H](Cc5c[nH]c6ccccc56)NC(=O)C(C)(C)N)c(OC)c1	IC50	750	nM
CHEMBL2011830	539.66	5.6	87.74	2	CC(C)[C@@H](N1CC(=O)Nc2ccc(Oc3ccccc3)cc2C1=O)C(=O)NC4CCC(Cc5ccccc5)CC4	IC50	10000	nM
CHEMBL376471	589.73	5.62	126.64	2	COc1cccc(Cn2c(CCCc3c[nH]c4ccccc34)nnc2[C@@H](Cc5c[nH]c6ccccc56)NC(=O)C(C)(C)N)c1	IC50	22	nM
CHEMBL3218649	509.06	5.62	86.27	2	COCCN1CCC[C@@H](CN2C(=O)c3sc(nc3N=C2c4ccccc4C)c5ccc(Cl)cc5)C1	IC50	59	nM
CHEMBL222622	589.73	5.62	126.64	2	COc1ccc(Cn2c(CCCc3c[nH]c4ccccc34)nnc2[C@@H](Cc5c[nH]c6ccccc56)NC(=O)C(C)(C)N)cc1	IC50	145	nM
CHEMBL399448	558.63	5.63	106.95	2	COc1ccc(c(OC)c1)n2c(CCc3ccccc3)nnc2[C@H](NC(=O)c4ccccn4)c5c[nH]c6ccccc56	IC50	33	nM
CHEMBL205833	429.94	5.63	89.85	1	Nc1nc(N)c(c(CCc2ccccc2)n1)c3ccc(NCc4ccc(Cl)cc4)cc3	IC50	3170	nM
CHEMBL205833	429.94	5.63	89.85	1	Nc1nc(N)c(c(CCc2ccccc2)n1)c3ccc(NCc4ccc(Cl)cc4)cc3	IC50	3350	nM
CHEMBL109094	581.73	5.63	122.57	2	O=C1[C@H](CCc2ccccc2)N(Cc3ccc(cc3)c4ccccc4c5nn[nH]n5)C(=S)N1CCCN6CCOCC6	IC50	45000	nM
CHEMBL250974	572.66	5.64	106.95	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@H](NC(=O)c4ccccn4)c5c[nH]c6ccccc56)c(OC)c1	IC50	1.1	nM
CHEMBL375162	559.7	5.64	117.41	2	CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c3nnc(CCCc4c[nH]c5ccccc45)n3Cc6ccccc6	IC50	33	nM
CHEMBL323026	581.68	5.64	98.32	2	Fc1cc(ccc1CN2[C@@H](CCc3ccccc3)C(=O)N(CCCN4CCCCC4)C2=O)c5ccccc5c6nn[nH]n6	IC50	1600	nM
CHEMBL400175	542.63	5.66	97.72	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@H](NC(=O)c4ccccn4)c5c[nH]c6ccccc56)cc1	IC50	0.7	nM
CHEMBL375103	559.7	5.67	117.41	2	Cc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@@H](Cc5c[nH]c6ccccc56)NC(=O)C(C)(C)N)cc1	IC50	28	nM
CHEMBL249640	498.58	5.67	88.49	1	O=C(N[C@H](c1c[nH]c2ccccc12)c3nnc(CCc4ccccc4)n3c5ccccc5)c6ccccn6	IC50	105	nM
CHEMBL428314	572.66	5.67	106.95	2	COc1ccc(c(OC)c1)n2c(CCc3ccccc3)nnc2[C@H](NC(=O)Cc4ccccn4)c5c[nH]c6ccccc56	IC50	120	nM
CHEMBL399648	556.66	5.69	97.72	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@H](NC(=O)Cc4ccccn4)c5c[nH]c6ccccc56)cc1	IC50	3	nM
CHEMBL365460	543.48	5.7	78.67	2	CCN(CC)c1ccc(NC(=O)c2c(CCN3C(=O)CCC3(C)C)onc2c4c(Cl)cccc4Cl)cc1	IC50	15	nM
CHEMBL365460	543.48	5.7	78.67	2	CCN(CC)c1ccc(NC(=O)c2c(CCN3C(=O)CCC3(C)C)onc2c4c(Cl)cccc4Cl)cc1	IC50	39	nM
CHEMBL249662	512.6	5.7	88.49	2	O=C(Cc1ccccn1)N[C@H](c2c[nH]c3ccccc23)c4nnc(CCc5ccccc5)n4c6ccccc6	IC50	700	nM
CHEMBL363021	508.48	5.71	67.6	2	CCN(CC)[C@@H]1CC[C@H](CC1)NC(=O)c2c(CCC3CCCO3)onc2c4c(Cl)cccc4Cl	IC50	103	nM
CHEMBL363021	508.48	5.71	67.6	2	CCN(CC)[C@@H]1CC[C@H](CC1)NC(=O)c2c(CCC3CCCO3)onc2c4c(Cl)cccc4Cl	IC50	194	nM
CHEMBL3798155	649.69	5.72	126.82	2	COc1ccc(Cn2c(nnc2[C@@H](Cc3c[nH]c4ccccc34)NC(=O)c5cc(F)cc(F)n5)[C@@H](Cc6ccccc6)NC(=O)C)cc1	IC50	4	nM
CHEMBL3798155	649.69	5.72	126.82	2	COc1ccc(Cn2c(nnc2[C@@H](Cc3c[nH]c4ccccc34)NC(=O)c5cc(F)cc(F)n5)[C@@H](Cc6ccccc6)NC(=O)C)cc1	IC50	4	nM
CHEMBL415134	570.68	5.72	97.72	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@H](NC(=O)CCc4cccnc4)c5c[nH]c6ccccc56)cc1	IC50	177	nM
CHEMBL400879	631.77	5.73	135.87	2	COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@H](NC(=O)[C@H]5CCCC[C@H]5N)c6c[nH]c7ccccc67)c(OC)c1	IC50	140	nM
CHEMBL205995	481.65	5.74	132.36	1	CCCCCCCCc1nc(N)nc(N)c1c2ccc(NCc3ccc(cc3)S(=O)(=O)C)cc2	IC50	5.2	nM
CHEMBL205995	481.65	5.74	132.36	1	CCCCCCCCc1nc(N)nc(N)c1c2ccc(NCc3ccc(cc3)S(=O)(=O)C)cc2	IC50	57	nM
CHEMBL3581044	572.66	5.74	117.94	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6ncccc6O)cc1	IC50	108	nM
CHEMBL3581044	572.66	5.74	117.94	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6ncccc6O)cc1	IC50	165	nM
CHEMBL3581044	572.66	5.74	117.94	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6ncccc6O)cc1	IC50	240	nM
CHEMBL223269	547.48	5.75	101.62	2	CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c3nnc(Cc4ccccc4)n3c5ccc(Cl)c(Cl)c5	IC50	520	nM
CHEMBL3581043	571.67	5.77	123.73	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6cccc(N)n6)cc1	IC50	6	nM
CHEMBL3581043	571.67	5.77	123.73	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6cccc(N)n6)cc1	IC50	21	nM
CHEMBL3581043	571.67	5.77	123.73	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6cccc(N)n6)cc1	IC50	25	nM
CHEMBL374921	556.7	5.8	101.61	2	CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c3nnc(CCc4ccccc4)n3Cc5cccc6ccccc56	IC50	130	nM
CHEMBL221662	598.74	5.8	133.2	2	CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c3nnc(CCc4c[nH]c5ccccc45)n3CCc6c[nH]c7ccccc67	IC50	150	nM
CHEMBL403426	618.72	5.82	119.07	2	COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@@H](Cc5c[nH]c6ccccc56)NC(=O)OC7CCOCC7)cc1	IC50	45	nM
CHEMBL251855	618.72	5.82	119.07	2	COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@H](Cc5c[nH]c6ccccc56)NC(=O)OC7CCOCC7)cc1	IC50	1300	nM
CHEMBL361349	532.46	5.83	76.83	2	CCN(CC)c1ccc(NC(=O)c2c(CCC3OCCCO3)onc2c4c(Cl)cccc4Cl)c(C)c1	IC50	9	nM
CHEMBL361349	532.46	5.83	76.83	2	CCN(CC)c1ccc(NC(=O)c2c(CCC3OCCCO3)onc2c4c(Cl)cccc4Cl)c(C)c1	IC50	10	nM
CHEMBL385131	534.69	5.83	101.61	2	Cc1ccc(Cn2c(CCCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)C(C)(C)N)cc1	IC50	21	nM
CHEMBL374992	534.69	5.83	101.61	2	CCc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)C(C)(C)N)cc1	IC50	44	nM
CHEMBL434330	432.34	5.84	58.37	1	CCN(CC)c1ccc(NC(=O)c2c(C)onc2c3c(Cl)cccc3Cl)c(C)c1	IC50	37	nM
CHEMBL434330	432.34	5.84	58.37	1	CCN(CC)c1ccc(NC(=O)c2c(C)onc2c3c(Cl)cccc3Cl)c(C)c1	IC50	39	nM
CHEMBL178329	432.34	5.84	58.37	1	CCN(CC)c1ccc(NC(=O)c2c(C)onc2c3c(Cl)cccc3Cl)cc1C	IC50	100	nM
CHEMBL222912	539.71	5.84	117.41	2	CCCCCCn1c(CCc2c[nH]c3ccccc23)nnc1[C@@H](Cc4c[nH]c5ccccc45)NC(=O)C(C)(C)N	IC50	195	nM
CHEMBL178329	432.34	5.84	58.37	1	CCN(CC)c1ccc(NC(=O)c2c(C)onc2c3c(Cl)cccc3Cl)cc1C	IC50	10000	nM
CHEMBL2113323	601.74	5.85	112.65	2	COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@@H](Cc5c[nH]c6ccccc56)NC(=O)[C@H]7CCCCN7)cc1	IC50	29	nM
CHEMBL392592	601.74	5.85	112.65	2	COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@@H](Cc5c[nH]c6ccccc56)NC(=O)C7CCCCN7)cc1	IC50	53	nM
CHEMBL178463	432.34	5.87	58.37	1	CCCN(CC)c1ccc(NC(=O)c2c(C)onc2c3c(Cl)cccc3Cl)cc1	IC50	410	nM
CHEMBL178463	432.34	5.87	58.37	1	CCCN(CC)c1ccc(NC(=O)c2c(C)onc2c3c(Cl)cccc3Cl)cc1	IC50	510	nM
CHEMBL390308	472.02	5.9	70.67	1	CCN(CC)c1ccc(NC(=O)C2(CCc3cccc(Cl)c3C2)NC(=O)OCC(C)C)cc1	IC50	2	nM
CHEMBL2011890	525.68	5.9	70.67	2	CC(C)[C@H](C[C@@H]1CC[C@@H](CC1)NCc2ccccc2)N3CC(=O)Nc4ccc(Oc5ccccc5)cc4C3=O	IC50	6	nM
CHEMBL399653	625.72	5.91	135.87	2	COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@H](NC(=O)c5ccccc5N)c6c[nH]c7ccccc67)c(OC)c1	IC50	112	nM
CHEMBL239007	562.75	5.91	84.55	2	CCc1ccc(CN2C(CCc3ccccc3)NN=C2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)[C@H]6CCCCN6)cc1	IC50	375	nM
CHEMBL3218647	476.01	5.93	53.73	1	CC(C)N1CCCC(CN2C(=O)c3nn(cc3N=C2c4ccccc4C)c5ccc(Cl)cc5)C1	IC50	0.28	nM
CHEMBL3218885	476.01	5.93	53.73	1	CC(C)N1CCCC(CN2C(=O)c3nn(cc3N=C2c4ccccc4C)c5cccc(Cl)c5)C1	IC50	1.6	nM
CHEMBL222789	624.57	5.93	117.41	2	CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c3nnc(CCc4c[nH]c5ccccc45)n3Cc6ccc(Br)cc6	IC50	100	nM
CHEMBL399447	611.69	5.94	122.74	2	COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@H](NC(=O)c5ccccn5)c6c[nH]c7ccccc67)c(OC)c1	IC50	1.8	nM
CHEMBL110900	539.69	5.94	113.33	2	CN(C)CCCN1C(=O)[C@H](CCc2ccccc2)N(Cc3ccc(cc3)c4ccccc4c5nn[nH]n5)C1=S	IC50	8200	nM
CHEMBL249639	581.67	5.95	113.51	2	COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@H](NC(=O)c5ccccn5)c6c[nH]c7ccccc67)cc1	IC50	1.9	nM
CHEMBL223725	573.73	5.96	117.41	2	CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c3nnc(CCCc4c[nH]c5ccccc45)n3CCc6ccccc6	IC50	11	nM
CHEMBL249659	537.61	5.96	104.28	2	O=C(N[C@H](c1c[nH]c2ccccc12)c3nnc(CCc4c[nH]c5ccccc45)n3c6ccccc6)c7ccccn7	IC50	160	nM
CHEMBL401467	625.72	5.97	122.74	2	COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@H](NC(=O)Cc5ccccn5)c6c[nH]c7ccccc67)c(OC)c1	IC50	34	nM
CHEMBL3581030	556.66	5.98	97.71	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6ccccn6)cc1	IC50	0.7	nM
CHEMBL3581030	556.66	5.98	97.71	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6ccccn6)cc1	IC50	4.5	nM
CHEMBL3581030	556.66	5.98	97.71	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6ccccn6)cc1	IC50	6	nM
CHEMBL413608	595.69	5.99	113.51	2	COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@H](NC(=O)Cc5ccccn5)c6c[nH]c7ccccc67)cc1	IC50	7.9	nM
CHEMBL266964	565.67	6	104.28	2	O=C(Cc1ccccn1)N[C@H](c2c[nH]c3ccccc23)c4nnc(CCc5c[nH]c6ccccc56)n4Cc7ccccc7	IC50	61	nM
CHEMBL181731	452.76	6.01	58.37	1	CCN(CC)c1ccc(NC(=O)c2c(C)onc2c3c(Cl)cccc3Cl)cc1Cl	IC50	10000	nM
CHEMBL363896	432.34	6.02	58.37	1	CCN(CC)c1ccc(NC(=O)c2c(CC)onc2c3c(Cl)cccc3Cl)cc1	IC50	147	nM
CHEMBL363896	432.34	6.02	58.37	1	CCN(CC)c1ccc(NC(=O)c2c(CC)onc2c3c(Cl)cccc3Cl)cc1	IC50	319	nM
CHEMBL2113328	560.73	6.09	87.63	2	CCc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)C6CCNCC6)cc1	IC50	19	nM
CHEMBL223726	595.74	6.09	117.41	2	CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c3nnc(CCc4c[nH]c5ccccc45)n3Cc6cccc7ccccc67	IC50	125	nM
CHEMBL374917	582.74	6.1	101.61	2	CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c3nnc(Cc4ccccc4)n3CC(c5ccccc5)c6ccccc6	IC50	1000	nM
CHEMBL184429	502.43	6.15	67.6	2	CCN(CC)c1ccc(NC(=O)c2c(CCC3CCCO3)onc2c4c(Cl)cccc4Cl)cc1	IC50	57	nM
CHEMBL184429	502.43	6.15	67.6	2	CCN(CC)c1ccc(NC(=O)c2c(CCC3CCCO3)onc2c4c(Cl)cccc4Cl)cc1	IC50	57	nM
CHEMBL3581038	574.65	6.18	97.71	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6ncccc6F)cc1	IC50	3	nM
CHEMBL3581038	574.65	6.18	97.71	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6ncccc6F)cc1	IC50	7	nM
CHEMBL3581038	574.65	6.18	97.71	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6ncccc6F)cc1	IC50	8.8	nM
CHEMBL3218648	508.07	6.18	73.38	2	COCCN1CCC[C@@H](CN2C(=O)c3sc(cc3N=C2c4ccccc4C)c5ccc(Cl)cc5)C1	IC50	16	nM
CHEMBL249660	540.66	6.19	88.49	2	CCc1ccc(Cn2c(CCc3ccccc3)nnc2[C@H](NC(=O)c4ccncc4)c5c[nH]c6ccccc56)cc1	IC50	1000	nM
CHEMBL204325	579.54	6.2	141.59	2	Nc1nc(N)c(c(COCc2ccccc2)n1)c3ccc(NCc4cc(F)c(c(F)c4)S(=O)(=O)C(F)(F)F)cc3	IC50	1	nM
CHEMBL204325	579.54	6.2	141.59	2	Nc1nc(N)c(c(COCc2ccccc2)n1)c3ccc(NCc4cc(F)c(c(F)c4)S(=O)(=O)C(F)(F)F)cc3	IC50	85	nM
CHEMBL414132	560.73	6.22	87.63	2	CCc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)[C@H]6CCCNC6)cc1	IC50	130	nM
CHEMBL441567	554.68	6.22	88.49	2	CCc1ccc(Cn2c(CCc3ccccc3)nnc2[C@H](NC(=O)Cc4cccnc4)c5c[nH]c6ccccc56)cc1	IC50	480	nM
CHEMBL223638	575.53	6.22	101.61	2	CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c3nnc(CCc4ccccc4)n3Cc5ccc(Cl)c(Cl)c5	IC50	640	nM
CHEMBL375102	612.77	6.25	133.2	2	CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c3nnc(CCCc4c[nH]c5ccccc45)n3CCc6c[nH]c7ccccc67	IC50	14	nM
CHEMBL3581041	570.68	6.26	97.71	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6cccc(C)n6)cc1	IC50	3.4	nM
CHEMBL3581041	570.68	6.26	97.71	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6cccc(C)n6)cc1	IC50	5.4	nM
CHEMBL3581041	570.68	6.26	97.71	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6cccc(C)n6)cc1	IC50	7.5	nM
CHEMBL252643	595.69	6.27	113.51	2	COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@@H](Cc5c[nH]c6ccccc56)NC(=O)c7ccccn7)cc1	IC50	8	nM
CHEMBL402023	595.69	6.27	113.51	2	COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@H](Cc5c[nH]c6ccccc56)NC(=O)c7ccccn7)cc1	IC50	820	nM
CHEMBL181736	446.37	6.29	58.37	1	CCN(CC)c1ccc(NC(=O)c2c(C)onc2c3c(Cl)cccc3Cl)c(CC)c1	IC50	41	nM
CHEMBL181736	446.37	6.29	58.37	1	CCN(CC)c1ccc(NC(=O)c2c(C)onc2c3c(Cl)cccc3Cl)c(CC)c1	IC50	370	nM
CHEMBL179812	486.31	6.29	58.37	1	CCN(CC)c1ccc(NC(=O)c2c(C)onc2c3c(Cl)cccc3Cl)c(c1)C(F)(F)F	IC50	4100	nM
CHEMBL179812	486.31	6.29	58.37	1	CCN(CC)c1ccc(NC(=O)c2c(C)onc2c3c(Cl)cccc3Cl)c(c1)C(F)(F)F	IC50	10000	nM
CHEMBL3581034	635.55	6.3	97.71	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6cncc(Br)c6)cc1	IC50	84	nM
CHEMBL3581034	635.55	6.3	97.71	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6cncc(Br)c6)cc1	IC50	88	nM
CHEMBL3581034	635.55	6.3	97.71	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6cncc(Br)c6)cc1	IC50	222	nM
CHEMBL222498	553.74	6.3	117.41	2	CCCCCCn1c(CCCc2c[nH]c3ccccc23)nnc1[C@@H](Cc4c[nH]c5ccccc45)NC(=O)C(C)(C)N	IC50	240	nM
CHEMBL2113320	571.71	6.35	103.41	2	CCc1ccc(cc1)n2c(CCc3c[nH]c4ccccc34)nnc2[C@@H](Cc5c[nH]c6ccccc56)NC(=O)[C@@H]7CCCN7	IC50	350	nM
CHEMBL399651	571.67	6.36	94.06	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@H](NC(=O)c4ccccc4)c5c[nH]c6ccccc56)c(OC)c1	IC50	11.8	nM
CHEMBL2113327	585.74	6.37	103.41	2	CCc1ccc(cc1)n2c(CCc3c[nH]c4ccccc34)nnc2[C@@H](Cc5c[nH]c6ccccc56)NC(=O)C7CCNCC7	IC50	96	nM
CHEMBL399650	541.64	6.38	84.83	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@H](NC(=O)c4ccccc4)c5c[nH]c6ccccc56)cc1	IC50	80	nM
CHEMBL3581040	592.64	6.39	97.71	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6ncc(F)cc6F)cc1	IC50	2.8	nM
CHEMBL3581040	592.64	6.39	97.71	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6ncc(F)cc6F)cc1	IC50	4	nM
CHEMBL3581040	592.64	6.39	97.71	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6ncc(F)cc6F)cc1	IC50	4.6	nM
CHEMBL376735	638.6	6.39	117.41	2	CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c3nnc(CCCc4c[nH]c5ccccc45)n3Cc6ccc(Br)cc6	IC50	150	nM
CHEMBL186974	516.46	6.41	67.6	2	CCN(CC)c1ccc(NC(=O)c2c(CCC3CCOCC3)onc2c4c(Cl)cccc4Cl)cc1	IC50	29	nM
CHEMBL186974	516.46	6.41	67.6	2	CCN(CC)c1ccc(NC(=O)c2c(CCC3CCOCC3)onc2c4c(Cl)cccc4Cl)cc1	IC50	146	nM
CHEMBL3581036	591.1	6.42	97.71	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6ccc(Cl)nc6)cc1	IC50	130	nM
CHEMBL3581036	591.1	6.42	97.71	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6ccc(Cl)nc6)cc1	IC50	771	nM
CHEMBL3581036	591.1	6.42	97.71	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6ccc(Cl)nc6)cc1	IC50	1010	nM
CHEMBL1080155	507.5	6.43	65.64	2	C[C@H]1CN(CCN1C(=O)c2ccc3cc[nH]c3c2)C(=O)c4ccc(cc4)c5cccc(OC(F)(F)F)c5	IC50	46.5	nM
CHEMBL1080755	507.5	6.43	65.64	2	C[C@H]1CN(CCN1C(=O)c2ccc3cc[nH]c3c2)C(=O)c4ccc(cc4)c5ccc(OC(F)(F)F)cc5	IC50	136	nM
CHEMBL187271	446.37	6.47	58.37	1	CCCc1onc(c1C(=O)Nc2ccc(cc2)N(CC)CC)c3c(Cl)cccc3Cl	IC50	131	nM
CHEMBL187271	446.37	6.47	58.37	1	CCCc1onc(c1C(=O)Nc2ccc(cc2)N(CC)CC)c3c(Cl)cccc3Cl	IC50	492	nM
CHEMBL186540	446.37	6.48	58.37	1	CCN(CC)c1ccc(NC(=O)c2c(onc2c3c(Cl)cccc3Cl)C(C)C)cc1	IC50	150	nM
CHEMBL186540	446.37	6.48	58.37	1	CCN(CC)c1ccc(NC(=O)c2c(onc2c3c(Cl)cccc3Cl)C(C)C)cc1	IC50	861	nM
CHEMBL3581042	586.68	6.5	106.94	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6cccc(OC)n6)cc1	IC50	2	nM
CHEMBL3581042	586.68	6.5	106.94	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6cccc(OC)n6)cc1	IC50	7.8	nM
CHEMBL3581042	586.68	6.5	106.94	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6cccc(OC)n6)cc1	IC50	9	nM
CHEMBL373392	614.57	6.51	117.41	2	CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c3nnc(CCc4c[nH]c5ccccc45)n3Cc6ccc(Cl)c(Cl)c6	IC50	55	nM
CHEMBL3581035	635.55	6.53	97.71	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6cccnc6Br)cc1	IC50	193	nM
CHEMBL3581035	635.55	6.53	97.71	2	COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc4c[nH]c5ccccc45)NC(=O)c6cccnc6Br)cc1	IC50	250	nM
